transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id
{06D7B9DC-BE63-4DCA-B92E-09DCEA23D6FF},89500,1998-08-07,CB2 1NX,F,N,L,24,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16106979
{84624E95-A1E2-4420-A17A-D583C0C4CD0B},120000,1998-02-27,CB2 1NX,F,N,L,23,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16226853
{3430D472-B63C-44E0-9A7D-44F0C2FB6C72},100000,1998-05-15,CB2 1NX,F,N,L,27,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16706678
{4A8CC863-B7D4-48CE-B347-8D54E37B7B5B},163000,2001-08-14,CB2 1NX,S,N,L,18,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19472617
{10AFDC35-E0C5-4364-B68D-590EF250230C},190000,2001-05-21,CB2 1NX,D,N,L,1,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19590831
{DC71B85D-1823-4217-AA3E-98984B782EF7},195000,2001-12-31,CB2 1NX,F,N,L,10,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19835049
{6319E171-7E24-433E-A1EC-95633534EC9E},175000,2001-07-30,CB2 1NX,F,N,L,6,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19861500
{D5613362-87DE-440D-BB18-6AD99B82DB87},175000,2002-09-16,CB2 1NX,F,N,L,22,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20926872
{CCBA155A-70FB-45D4-B6A4-892253153EF1},188000,2003-09-24,CB2 1NX,F,N,L,8,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22938108
{1972AC61-549C-4708-8477-046E4640119A},196000,2003-09-24,CB2 1NX,F,N,L,11,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23410308
{2130882A-D36C-449D-B755-6A35AEAA2811},159500,2005-04-15,CB2 1NX,F,N,L,1A,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24844235
{909F12D4-AFC8-436F-9BB6-24C6433898C6},220000,2005-12-13,CB2 1NX,F,N,L,20,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25003443
{725BFA8E-9D73-4146-86E5-2A894261419E},201000,2006-10-13,CB2 1NX,S,N,L,7,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26000326
{1B18D589-A605-403C-A274-3F5DD051EF82},220000,2006-03-28,CB2 1NX,F,N,L,22,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26412340
{CB23A0C4-6633-4BB8-A329-D71972240DB5},225000,2007-05-12,CB2 1NX,D,N,L,3,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27756954
{BF884E24-DB7F-4198-A24D-A34D7FAAE0F8},190000,2007-08-02,CB2 1NX,F,N,L,25,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28006647
{53F33547-F700-401C-BD8D-AAB0571CDAA9},270000,2007-06-07,CB2 1NX,S,N,L,23,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28152907
{37EA1478-BB5B-4880-AEF1-35C93A66638E},240000,2007-08-14,CB2 1NX,F,N,L,2,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28239148
{CF05216B-BA42-4BE0-97DF-8815E3F16314},275000,2008-11-10,CB2 1NX,F,N,L,1,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29327814
{3D4C1E34-A4C5-4ED2-9D75-A4779E213B75},185000,2009-02-13,CB2 1NX,F,N,L,18,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29485710
{5D7DC34E-1DFE-46C1-88E7-5C4EBBD2BBDA},385000,2009-04-30,CB2 1NX,F,N,L,9,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29516371
{9355D3C9-C201-415D-899D-12631EE9A8CF},270000,2009-04-30,CB2 1NX,F,N,L,2,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29653581
{3438041B-BD70-43ED-B357-396C9FDFD2C7},285000,2010-02-26,CB2 1NX,F,N,L,2,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30481387
{7DA93D92-EB60-49EC-971B-255806A96D82},325000,2010-06-25,CB2 1NX,S,N,L,7,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30587793
{C6741D44-BC55-4ED5-A1DC-641C83C801A9},90000,1997-06-09,CB2 1NY,F,N,L,32,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1922388
{E7AC12BC-B12C-426F-AEB3-CC1CDCDFD0BD},275000,2011-09-28,CB2 1NY,F,N,L,33,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2512484
{4329778F-784B-47F6-9AD0-71B8A8986617},280000,2012-05-31,CB2 1NY,F,N,L,37,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3332022
{0468B84A-CD76-4382-BEE3-34E6494580C8},300000,2013-08-09,CB2 1NY,F,N,L,30,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4326163
{99036D38-E73E-475C-925D-D9CD0858DF9D},420000,2015-02-27,CB2 1NY,F,N,L,34,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6098993
{453D27A2-B9A8-EF91-E050-A8C0630574D7},475000,2016-12-20,CB2 1NY,F,N,L,34,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6973520
{CB0035E5-8B69-58AE-E053-6B04A8C091AF},430000,2021-06-09,CB2 1NY,F,N,L,36,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12382451
{12A8BAB5-EE7E-2125-E063-4804A8C08CC1},462500,2023-05-31,CB2 1NY,F,N,L,31,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14856010
{0B85394F-A3F0-69A5-E063-4704A8C07DAC},425000,2023-10-30,CB2 1NY,F,N,L,32,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14902126
{C5EBEBF0-AB89-4DE3-A081-FCD5A1FB3D20},102000,1998-06-05,CB2 1NY,F,N,L,32,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16443798
{1692FDC2-030D-4A7B-8DEC-D52B3088E8FC},165000,2001-07-20,CB2 1NY,F,N,L,32,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20446875
{C4BC2D14-F8CD-4685-8CE0-8A02569823C5},193000,2002-04-12,CB2 1NY,F,N,L,32,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20795734
{76011E09-425B-4EA4-998A-33E22DCC21AE},190000,2002-06-28,CB2 1NY,F,N,L,34,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21068581
{24E1A534-8C86-47AE-AF5B-87E88A410732},232000,2006-05-22,CB2 1NY,F,N,L,35,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26278670
{4A5B6DDA-3BC1-48A7-BE42-F08CD223B723},247500,2006-07-31,CB2 1NY,F,N,L,36,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27049241
{BC7AF355-9F6D-4F00-A0CC-43D1267E358B},90000,1996-02-02,CB2 1NZ,T,N,L,58,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17114
{EBB22BF8-7714-464E-B734-AE2D6794E25A},120000,1996-08-06,CB2 1NZ,T,N,F,73,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,803407
{B8A19D7B-EEF2-4BBA-A541-FCD8509910CC},395000,2011-09-08,CB2 1NZ,T,N,F,38,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2484834
{FA952CC3-9909-4CA8-AAB0-119EC4E44422},585000,2012-11-19,CB2 1NZ,T,N,F,50,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3540404
{2A289E9F-01CD-CDC8-E050-A8C063054829},595000,2012-10-09,CB2 1NZ,T,N,F,63,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3545914
{2B067EE8-2230-4E2E-9A7B-EE46AC5FE8EA},586100,2013-02-05,CB2 1NZ,T,N,F,53,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4109985
{F1C84786-E643-4B88-800F-84497381778A},540000,2014-03-24,CB2 1NZ,T,N,F,85,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4809668
{DBFACBDA-FBEB-450D-9023-13B9734E0006},500000,2014-11-24,CB2 1NZ,T,N,F,47,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4934829
{BE8B7A40-73AC-4336-A4DC-3B0F1D8C19C7},635000,2014-07-31,CB2 1NZ,T,N,F,70,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4989531
{61A9B621-2389-4D0B-AFF5-356C37F96986},540000,2014-01-27,CB2 1NZ,T,N,F,58,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5503014
{461ED888-DE1E-4396-A4EE-10BC339FA987},500000,2015-04-07,CB2 1NZ,T,N,F,77,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6248718
{A596DAA4-9BE9-4E2F-9CEF-8284CC0AA828},546500,2015-09-17,CB2 1NZ,T,N,F,41,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6468935
{7DB36BEF-436D-4303-8EDD-0134AD24DD11},625000,2015-02-27,CB2 1NZ,T,N,F,39,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6746169
{241A4A53-9385-706B-E050-A8C06205638B},850000,2015-10-28,CB2 1NZ,T,N,F,55,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6759546
{4C4EDFFF-0B16-1854-E050-A8C063054F34},503000,2016-07-28,CB2 1NZ,T,N,L,48,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7051057
{5376B385-1DD3-34C1-E053-6B04A8C09FF6},765000,2017-05-12,CB2 1NZ,T,N,F,75,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8306506
{4E95D757-270E-EDA1-E050-A8C0630539E2},615000,2017-04-06,CB2 1NZ,T,N,F,41,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8821526
{5F54B81C-C1EC-2B45-E053-6B04A8C01FB0},645000,2017-10-24,CB2 1NZ,T,N,F,47,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8983746
{75050A84-C0ED-9A88-E053-6B04A8C02390},600000,2018-05-04,CB2 1NZ,T,N,F,45,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9478198
{919FEC04-ED63-9A90-E053-6C04A8C0A300},750000,2019-08-09,CB2 1NZ,T,N,F,52,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10808539
{D707E534-D726-0AD9-E053-6B04A8C067CC},782500,2021-07-09,CB2 1NZ,T,N,F,58,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12958639
{C8A3A575-E4DD-0425-E053-6C04A8C0947B},650000,2021-03-17,CB2 1NZ,T,N,F,45,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12978128
{F3B6C197-CBB1-6E40-E053-6C04A8C0B3B4},825000,2022-12-12,CB2 1NZ,T,N,F,75,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13873525
{F3B6C197-C6CD-6E40-E053-6C04A8C0B3B4},550000,2022-09-06,CB2 1NZ,T,N,F,53,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13880195
{EED73E75-3BF8-6AF3-E053-6C04A8C08ABA},846547,2022-09-30,CB2 1NZ,T,N,F,47,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14057408
{D93B27B0-54E5-3100-E053-6C04A8C08887},720000,2022-02-09,CB2 1NZ,T,N,F,84,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14410220
{0B85394F-A296-69A5-E063-4704A8C07DAC},790000,2023-08-30,CB2 1NZ,T,N,F,83,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14912866
{1061746D-B4B4-3C34-E063-4804A8C0F9E7},750000,2023-12-15,CB2 1NZ,T,N,F,78,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15155470
{1061746D-B4ED-3C34-E063-4804A8C0F9E7},685000,2023-09-28,CB2 1NZ,D,N,F,43,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15157491
{FAC30766-E031-5E20-E053-4704A8C004EE},775000,2023-04-13,CB2 1NZ,T,N,F,84,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15191522
{B9BB73AC-9352-47BB-8EF8-E1D453AE3368},148000,1998-05-05,CB2 1NZ,T,N,L,78,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15794579
{A77C38B5-347E-4A34-A37A-5FCFDBAA9F2E},160000,1998-02-16,CB2 1NZ,T,N,F,70,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16618703
{54865744-44B9-4190-94D2-1C6028309AC9},153386,1999-12-22,CB2 1NZ,T,N,F,38,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17128246
{D85137C7-4DDC-423E-940B-6944E1AA5CA2},179995,1999-09-09,CB2 1NZ,T,N,F,83,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17502698
{A566F30C-0D4F-4FF9-84A5-8C004FD1C396},245000,2002-03-22,CB2 1NZ,T,N,L,84,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21004176
{5BA278AE-F2FA-4955-A1C2-CE0B66A28865},365000,2002-09-19,CB2 1NZ,T,N,F,55,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21192326
{B500D9D6-78FF-4AEB-80B7-39E30A9A9F87},270000,2003-09-01,CB2 1NZ,S,N,F,85,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22450142
{0869621F-CE47-4224-8386-8AF30CC9388D},250000,2003-04-17,CB2 1NZ,T,N,F,83,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22614348
{12297FDA-D61E-4DDC-97EE-FB318EE2CFEF},345000,2005-02-08,CB2 1NZ,T,N,F,70,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25021745
{B922A55E-026D-4D4F-946D-D19EEA6EEF7B},317500,2005-04-01,CB2 1NZ,T,N,F,66,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25891370
{81B0E107-67DB-43D9-89D2-26B0C8188D9A},330000,2006-08-31,CB2 1NZ,T,N,F,51,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25980262
{EC20B89A-FC6D-40BA-86B0-BD1EF3A6C1C6},310000,2006-06-28,CB2 1NZ,T,N,F,78,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26238490
{48CC586E-163A-4D2C-A174-D002E6F592D4},305000,2006-11-23,CB2 1NZ,D,N,L,49,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26771017
{499CF2F8-7FA2-49E8-98DD-BA7B34ACB905},315000,2006-04-21,CB2 1NZ,T,N,F,82,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26923076
{D95969E4-7424-43B4-8BA7-6CB9B5CDC32E},390000,2007-03-30,CB2 1NZ,T,N,F,83,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27439485
{B71C824D-F776-42BB-A332-7ABFEB207FB1},375000,2007-12-04,CB2 1NZ,T,N,F,79,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27630452
{7D78D95B-5EE4-4CFA-996F-75EF0B628459},475000,2007-08-02,CB2 1NZ,S,N,L,74,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27672467
{7D360E90-CDC5-4AF6-8110-FA6619B4FFE9},495000,2007-12-04,CB2 1NZ,T,N,F,61,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27724336
{FE17EF68-814D-4269-9056-54A68CF6C5D1},475000,2007-08-02,CB2 1NZ,T,N,F,74,,HIGHSETT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28206651
{67738A64-7019-4FF9-BC67-BC771B2292BD},442000,2008-10-30,CB2 1NZ,T,N,F,58,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28939578
{CB7ACFD6-D1F9-446F-987B-F93F90A3778A},405000,2009-11-06,CB2 1NZ,T,N,F,84,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29525345
{42840FDE-EDE4-4FB5-8B36-6418CFCB6B3C},310000,2009-09-04,CB2 1NZ,S,N,F,50,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29544494
{79865A2D-1213-4752-AE75-44FC82DA090F},410000,2010-03-15,CB2 1NZ,T,N,F,83,,HIGHSETT,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30201542
{D00317AB-74EF-46D7-90EA-09E081CA1F30},77500,1996-01-17,CB2 1PG,T,N,F,89,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,878078
{4087671F-1982-48FE-A687-B290D323D5D4},84000,1997-09-10,CB2 1PG,D,N,L,115,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1406855
{A26EDF3D-C4E3-4FAD-B93F-DE75C89235C2},111000,1997-11-10,CB2 1PG,T,N,F,123,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1591054
{3DA6B331-6385-4B44-B19C-9E1D1C400E29},127500,1997-06-20,CB2 1PG,T,N,F,117,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1800069
{35F3F6CF-0C44-43CC-84FC-16BF882AE93F},91188,1997-04-25,CB2 1PG,T,N,F,101,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2146599
{0A5725C5-BD78-4A2B-9A62-BB926B25F607},165000,2011-02-04,CB2 1PG,F,N,L,113,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2886814
{59D96769-657A-4C33-9062-2D71C1F35DDC},250000,2013-06-24,CB2 1PG,F,N,L,115,LOWER GROUND FLOOR AND GROUND FLOOR FLAT,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4309424
{61904495-778A-4DBC-8647-D703D8095CE1},720000,2014-05-30,CB2 1PG,T,N,F,95,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5189738
{47844C7F-72B7-8986-E050-A8C063056488},244000,2016-07-14,CB2 1PG,F,N,L,113,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7567369
{582D0636-9CE2-8F22-E053-6C04A8C01BAC},600000,2017-07-05,CB2 1PG,T,N,F,109,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7911341
{4C4EDFFF-0968-1854-E050-A8C063054F34},390000,2017-02-28,CB2 1PG,F,N,L,115,LOWER GROUND FLOOR AND GROUND FLOOR FLAT,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7982935
{E2D14905-180D-4C2D-E053-6B04A8C0422B},850000,2022-04-12,CB2 1PG,T,N,F,101,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13469542
{045A1899-48BD-9A24-E063-4804A8C048EA},810000,2023-07-18,CB2 1PG,T,N,F,87,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,15157016
{E57FEF5D-E636-40D7-9884-E8490C8C52C7},49950,1998-01-30,CB2 1PG,F,N,L,113,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16670911
{3DD4510D-7CED-4B04-AAC9-5DFC076F43F6},74950,1999-11-03,CB2 1PG,F,N,L,113,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18111613
{BC3B3DA5-6736-4DDA-A7D2-CE4A63BA85E9},172000,2000-08-31,CB2 1PG,T,N,F,119,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19001911
{68BF4E6E-FE99-4E23-B5D8-C3B26E63D91F},165000,2000-02-25,CB2 1PG,T,N,F,93,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19323504
{EC6B2AA7-D427-42E0-B6B7-C40E35AC14BA},349000,2001-09-03,CB2 1PG,T,N,F,89,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19952938
{63577AB1-567D-4164-9882-753D9C65B75C},175000,2001-06-06,CB2 1PG,T,N,F,105,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20119013
{A2817E06-C664-485C-AC2E-94186AA86916},175000,2001-06-06,CB2 1PG,T,N,F,103,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20330598
{16C39F87-8DB3-45A0-934D-7C7C6C1E5D31},130000,2005-09-30,CB2 1PG,F,N,L,113,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25664275
{C449C0EF-861B-4A86-8D58-CEA20A5ABC14},399000,2006-03-31,CB2 1PG,T,N,F,89,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26494079
{61D17B31-3F63-49AD-9450-03D5B2C257E8},450000,2006-10-06,CB2 1PG,T,N,F,85,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27086063
{AD1858D1-4C89-4135-95F4-20850D7C6D79},342000,2007-11-16,CB2 1PG,T,N,F,107,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28561654
{CA5DE8BD-B7FB-42EF-B05C-3C774B9B60B6},395000,2008-03-28,CB2 1PG,T,N,F,111,,HILLS ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29177907
{CA6A12B6-93E7-4A42-8DE2-A79C50FAE764},230500,2009-06-12,CB2 1PG,F,N,L,113,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29522033
{0C0C95E3-41F5-4CCD-8FE3-EDBFD0C09202},500000,2009-10-08,CB2 1PG,T,N,F,101,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29895190
{C26314D8-6271-43A6-AA06-61A877266D47},390000,2010-12-17,CB2 1PG,T,N,F,111,,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30456770
{F87E72F9-C178-176C-E053-6B04A8C0D2BE},32000000,2022-09-20,CB2 1PH,O,N,F,"BOTANIC HOUSE, 100",,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,14032540
{01EB45F0-7A11-40F3-E063-4704A8C05FDE},60000000,2022-09-20,CB2 1PH,O,N,L,"BOTANIC HOUSE, 100",,HILLS ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,14140721
{1D0FC92A-DE1B-49B9-B158-CF254556A0C2},110000,1996-08-23,CB2 2BP,F,N,L,4,,BROOKLANDS COURT,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,296775
